Price,price,rolling_30,rolling_90,returns
Ticker,ZAR=X,,,
Date,,,,
2025-02-28,18.42913055419922,18.512556711832683,18.18506537543403,0.0034237513298087663
2025-03-03,18.638320922851562,18.50944404602051,18.195997831556532,0.011351070960028409
2025-03-04,18.603500366210938,18.513038380940756,18.206530825297037,-0.001868223901968169
2025-03-05,18.470399856567383,18.5127316792806,18.215179379781087,-0.007154594943073245
2025-03-06,18.295799255371094,18.506128311157227,18.22237714131673,-0.009452995200545544
2025-03-07,18.12347984313965,18.49342632293701,18.227690357632106,-0.009418523335669948
2025-03-10,18.258329391479492,18.486067962646484,18.23505291408963,0.007440599129249881
2025-03-11,18.32900047302246,18.472317949930826,18.243552928500705,0.0038706214587160837
2025-03-12,18.194690704345703,18.456820996602378,18.251245053609214,-0.007327719199660798
2025-03-13,18.334199905395508,18.450684356689454,18.261961725023056,0.0076675774992143175
2025-03-14,18.27400016784668,18.440907669067382,18.268720605638293,-0.003283466846628613
2025-03-17,18.19611930847168,18.41429500579834,18.27887136671278,-0.004261839699007619
2025-03-18,18.075090408325195,18.39235102335612,18.283998489379883,-0.006651357802986979
2025-03-19,18.105690002441406,18.373894373575848,18.286190605163576,0.001692915134859696
2025-03-20,18.09950065612793,18.359451039632162,18.286172824435763,-0.0003418453708553537
2025-03-21,18.15290069580078,18.349954414367676,18.285368389553494,0.0029503598296658495
2025-03-24,18.20587921142578,18.339314715067545,18.322540717654757,0.002918460058411121
2025-03-25,18.243070602416992,18.333422724405924,18.32339095009698,0.0020428231209987935
2025-03-26,18.270610809326172,18.32585678100586,18.327085505591498,0.0015096256276907472
2025-03-27,18.26959991455078,18.31778113047282,18.329787731170654,-5.532900820559572e-05
2025-03-28,18.205350875854492,18.308586184183756,18.330859406789145,-0.0035167184282518527
2025-03-31,18.41119956970215,18.31075948079427,18.334347184499105,0.011307043475919487
2025-04-01,18.30838966369629,18.307492129007976,18.337805631425645,-0.005584096007250183
2025-04-02,18.477970123291016,18.31025110880534,18.343286418914794,0.009262445398515284
2025-04-03,18.94409942626953,18.324707730611166,18.35177753236559,0.025226218024401392
2025-04-04,18.739099502563477,18.33871103922526,18.35808752907647,-0.010821307421021276
2025-04-07,19.27482032775879,18.368966356913248,18.371355533599854,0.028588397490606487
2025-04-08,19.55769920349121,18.408839670817056,18.387646410200333,0.014676083663671458
2025-04-09,19.75782012939453,18.453733698527017,18.4057510693868,0.010232334786476116
2025-04-10,19.412220001220703,18.488599395751955,18.4203501701355,-0.017491814679477913
2025-04-11,19.48649024963379,18.523844718933105,18.43514583375719,0.0038259533638302923
2025-04-14,19.118560791015625,18.539852714538576,18.447477626800538,-0.01888125844648081
2025-04-15,18.871400833129883,18.548782730102538,18.45713652504815,-0.012927749143224698
2025-04-16,19.026330947875977,18.567313766479494,18.47105097240872,0.008209783476916366
2025-04-17,18.780250549316406,18.583462142944335,18.481928200191923,-0.012933675926994348
2025-04-22,18.697460174560547,18.602594820658364,18.493165535397,-0.0044083743472140835
2025-04-23,18.607519149780273,18.614234479268394,18.50242240693834,-0.004810333806868905
2025-04-24,18.659400939941406,18.62524782816569,18.51172374089559,0.002788216405610777
2025-04-25,18.749309539794922,18.643735122680663,18.521859412723117,0.004818407629639365
2025-04-28,18.6824893951416,18.655344772338868,18.528557067447238,-0.0035638722861498495
2025-04-29,18.49449920654297,18.66269474029541,18.530473719702826,-0.010062373628191068
2025-04-30,18.513200759887695,18.67326412200928,18.531824843088785,0.0010111954444329552
2025-05-01,18.53898048400879,18.688727124532065,18.534800730811224,0.0013925049728273908
2025-05-02,18.540700912475586,18.703227488199868,18.534860621558295,9.280059754535053e-05
